,AnimalID,Name,DateTime,OutcomeType,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,Color,AgeInDays,Gender,IsDesexed,DayOfWeek,Month,Year,IsWeekend,Hour,TimeOfDay
25548,A669976,Olive,04-01-14 13:27,Transfer,Dog,Spayed Female,4 years,Labrador Retriever Mix,Black,1460,Female,Yes,Saturday,Jan,14,True,13,Afternoon
25549,A705828,None,21-06-15 17:52,Transfer,Dog,Intact Female,1 month,Pit Bull Mix,Tan/White,30,Female,No,Sunday,Jun,15,True,18,Evening
25550,A680967,Bandit,05-08-14 17:00,Adoption,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Orange Tabby/White,60,Male,Yes,Tuesday,Aug,14,False,17,Evening
25551,A705725,Fennec,25-06-15 18:55,Adoption,Dog,Intact Male,1 year,Yorkshire Terrier Mix,Buff/Tan,365,Male,No,Thursday,Jun,15,False,19,Evening
25552,A712218,None,23-09-15 16:45,Transfer,Dog,Neutered Male,2 years,Maltese Mix,White,730,Male,Yes,Wednesday,Sep,15,False,17,Evening
25553,A715064,Nathan,31-10-15 15:43,Return,Cat,Neutered Male,5 years,Domestic Shorthair Mix,Blue/White,1825,Male,Yes,Saturday,Oct,15,True,16,Afternoon
25554,A715036,None,31-10-15 9:00,Transfer,Cat,Intact Male,1 year,Domestic Shorthair Mix,Blue/White,365,Male,No,Saturday,Oct,15,True,9,Morning
25555,A691684,Presley,11-11-14 17:36,Transfer,Dog,Intact Male,2 months,Pit Bull Mix,White/Tan,60,Male,No,Tuesday,Nov,14,False,18,Evening
25556,A683731,Xarren,10-12-14 14:59,Transfer,Dog,Neutered Male,2 years,Border Collie/Labrador Retriever,Black/White,730,Male,Yes,Wednesday,Dec,14,False,15,Afternoon
25557,A688664,None,02-10-14 14:40,Transfer,Dog,Spayed Female,2 months,Labrador Retriever,Black,60,Female,Yes,Thursday,Oct,14,False,15,Afternoon
25558,A681290,None,15-06-14 19:11,Transfer,Cat,Intact Female,3 months,Domestic Shorthair Mix,Black/White,90,Female,No,Sunday,Jun,14,True,19,Evening
25559,A676738,Libby,16-04-14 14:09,Return,Dog,Spayed Female,10 years,Boxer Mix,Brown,3650,Female,Yes,Wednesday,Apr,14,False,14,Afternoon
25560,A682872,Blackie,21-07-14 11:13,Return,Dog,Neutered Male,2 years,Rat Terrier Mix,Black/White,730,Male,Yes,Monday,Jul,14,False,11,Morning
25561,A661874,Max,17-11-13 12:53,Transfer,Dog,Neutered Male,5 months,Miniature Schnauzer Mix,Black/White,150,Male,Yes,Sunday,Nov,13,True,13,Afternoon
25562,A707556,Hershey,26-07-15 18:30,Return,Dog,Spayed Female,3 years,Chihuahua Shorthair Mix,Black,1095,Female,Yes,Sunday,Jul,15,True,19,Evening
25563,A685918,Darla,22-08-14 17:04,Adoption,Dog,Spayed Female,4 months,German Shepherd Mix,Black/Brown,120,Female,Yes,Friday,Aug,14,False,17,Evening
25564,A672652,None,19-02-14 13:11,Adoption,Dog,Neutered Male,2 years,Chihuahua Shorthair Mix,Brown,730,Male,Yes,Wednesday,Feb,14,False,13,Afternoon
25565,A668729,Riley,17-12-13 14:50,Adoption,Dog,Neutered Male,1 year,Boxer Mix,Brown Brindle,365,Male,Yes,Tuesday,Dec,13,False,15,Afternoon
25566,A710022,Belinda,20-08-15 17:58,Adoption,Dog,Spayed Female,1 year,Great Dane/Labrador Retriever,Black/White,365,Female,Yes,Thursday,Aug,15,False,18,Evening
25567,A709754,Skitches,10-11-15 15:58,Adoption,Cat,Intact Female,3 months,Domestic Shorthair Mix,Black/White,90,Female,No,Tuesday,Nov,15,False,16,Afternoon
25568,A683195,None,18-07-14 9:00,Transfer,Cat,Spayed Female,5 years,Domestic Shorthair Mix,Black/White,1825,Female,Yes,Friday,Jul,14,False,9,Morning
25569,A649978,Raz,19-02-14 13:41,Adoption,Dog,Spayed Female,2 years,Plott Hound Mix,Brown Brindle/White,730,Female,Yes,Wednesday,Feb,14,False,14,Afternoon
25570,A686497,Chester,31-08-14 15:45,Adoption,Cat,Neutered Male,5 months,Domestic Shorthair Mix,Black Tabby,150,Male,Yes,Sunday,Aug,14,True,16,Afternoon
25571,A710944,Tiny,01-09-15 17:11,Return,Dog,Neutered Male,2 years,Chihuahua Shorthair Mix,Red/Black,730,Male,Yes,Tuesday,Sep,15,False,17,Evening
25572,A677539,None,26-04-14 12:02,Transfer,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Blue Tabby/White,14,Male,No,Saturday,Apr,14,True,12,Morning
25573,A710467,None,23-08-15 15:20,Transfer,Cat,Unknown,2 weeks,Domestic Shorthair Mix,Tortie,14,Unknown,Unknown,Sunday,Aug,15,True,15,Afternoon
25574,A705475,None,17-06-15 18:45,Euthanasia,Cat,Unknown,3 weeks,Domestic Shorthair Mix,Brown Tabby/White,21,Unknown,Unknown,Wednesday,Jun,15,False,19,Evening
25575,A692256,None,17-11-14 15:56,Euthanasia,Dog,Intact Male,3 years,Standard Poodle Mix,White,1095,Male,No,Monday,Nov,14,False,16,Afternoon
25576,A705706,None,08-07-15 20:06,Died,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Orange Tabby,14,Male,No,Wednesday,Jul,15,False,20,Evening
25577,A681678,Saja,20-11-14 15:12,Adoption,Dog,Spayed Female,8 years,Siberian Husky Mix,Sable,2920,Female,Yes,Thursday,Nov,14,False,15,Afternoon
25578,A711475,Picasso,09-09-15 11:00,Adoption,Cat,Spayed Female,6 months,Domestic Shorthair Mix,Tortie,180,Female,Yes,Wednesday,Sep,15,False,11,Morning
25579,A715665,Pup 2,09-11-15 16:30,Adoption,Dog,Spayed Female,1 month,Anatol Shepherd Mix,White/Brown,30,Female,Yes,Monday,Nov,15,False,17,Evening
25580,A716626,None,26-11-15 20:20,Transfer,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Blue,730,Female,Yes,Thursday,Nov,15,False,20,Evening
25581,A719344,Duke,21-01-16 17:32,Adoption,Dog,Neutered Male,2 months,Pit Bull Mix,Black/White,60,Male,Yes,Thursday,Jan,16,False,18,Evening
25582,A698262,Benny,18-03-15 11:58,Return,Cat,Neutered Male,6 years,Domestic Shorthair Mix,Orange Tabby,2190,Male,Yes,Wednesday,Mar,15,False,12,Morning
25583,A697951,Karl,03-05-15 18:46,Adoption,Dog,Neutered Male,6 years,Pointer Mix,White/Brown,2190,Male,Yes,Sunday,May,15,True,19,Evening
25584,A658800,Houdini,31-05-15 0:00,Transfer,Cat,Neutered Male,1 year,Domestic Medium Hair Mix,Blue/White,365,Male,Yes,Sunday,May,15,True,0,Night
25585,A678826,Felicity,12-07-14 19:47,Adoption,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Calico,90,Female,Yes,Saturday,Jul,14,True,20,Evening
25586,A693124,Buddy,11-12-14 11:04,Return,Dog,Neutered Male,7 years,Australian Cattle Dog/Labrador Retriever,Tan/Gold,2555,Male,Yes,Thursday,Dec,14,False,11,Morning
25587,A692392,Taz,24-11-14 13:32,Transfer,Dog,Intact Male,2 months,Dachshund Wirehair Mix,White/Black,60,Male,No,Monday,Nov,14,False,14,Afternoon
25588,A686283,None,23-08-14 17:39,Adoption,Dog,Spayed Female,2 months,Jack Russell Terrier/Welsh Terrier,Tan/White,60,Female,Yes,Saturday,Aug,14,True,18,Evening
25589,A647492,Bueller,19-04-15 16:21,Euthanasia,Dog,Neutered Male,6 years,Blue Lacy Mix,Fawn/White,2190,Male,Yes,Sunday,Apr,15,True,16,Afternoon
25590,A687677,None,12-09-14 17:29,Adoption,Dog,Spayed Female,2 years,Australian Cattle Dog Mix,Red Merle/White,730,Female,Yes,Friday,Sep,14,False,17,Evening
25591,A714395,Handsome,31-10-15 17:49,Transfer,Dog,Neutered Male,6 months,Harrier Mix,White/Brown,180,Male,Yes,Saturday,Oct,15,True,18,Evening
25592,A687415,Rae,13-09-14 16:27,Transfer,Dog,Intact Female,2 years,Labrador Retriever Mix,White/Black,730,Female,No,Saturday,Sep,14,True,16,Afternoon
25593,A691698,Flynn,15-12-14 15:55,Adoption,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Blue/White,60,Male,Yes,Monday,Dec,14,False,16,Afternoon
25594,A705686,None,25-06-15 11:14,Adoption,Cat,Spayed Female,3 years,Domestic Shorthair Mix,Brown Tabby,1095,Female,Yes,Thursday,Jun,15,False,11,Morning
25595,A708898,Quita,12-08-15 15:31,Adoption,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Tortie,60,Female,Yes,Wednesday,Aug,15,False,16,Afternoon
25596,A681635,None,19-06-14 18:47,Euthanasia,Dog,Intact Female,14 years,Chow Chow Mix,Black,5110,Female,No,Thursday,Jun,14,False,19,Evening
25597,A683881,Spike,19-07-14 13:07,Transfer,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Blue/White,28,Female,No,Saturday,Jul,14,True,13,Afternoon
25598,A708953,None,04-08-15 9:00,Transfer,Cat,Unknown,7 months,Domestic Shorthair Mix,Brown Tabby/White,210,Unknown,Unknown,Tuesday,Aug,15,False,9,Morning
25599,A676700,Winnie,03-05-14 16:11,Adoption,Dog,Spayed Female,5 years,Miniature Poodle/Miniature Schnauzer,Black,1825,Female,Yes,Saturday,May,14,True,16,Afternoon
25600,A671928,Eva,07-02-14 16:45,Transfer,Dog,Spayed Female,3 years,Belgian Malinois Mix,Tan/Black,1095,Female,Yes,Friday,Feb,14,False,17,Evening
25601,A668816,Bella,22-12-15 0:00,Transfer,Dog,Spayed Female,4 years,Miniature Pinscher Mix,Black/Brown,1460,Female,Yes,Tuesday,Dec,15,False,0,Night
25602,A669563,Killer,23-12-13 13:59,Euthanasia,Dog,Intact Male,2 years,Pit Bull Mix,Fawn/White,730,Male,No,Monday,Dec,13,False,14,Afternoon
25603,A684949,Planet,09-08-14 19:01,Adoption,Dog,Spayed Female,1 year,Chihuahua Shorthair Mix,Tan,365,Female,Yes,Saturday,Aug,14,True,19,Evening
25604,A693740,Tyra,05-01-15 15:23,Transfer,Dog,Spayed Female,1 year,Anatol Shepherd Mix,Brown/White,365,Female,Yes,Monday,Jan,15,False,15,Afternoon
25605,A691523,None,21-11-14 13:19,Transfer,Dog,Intact Male,4 weeks,Chihuahua Longhair Mix,Black/White,28,Male,No,Friday,Nov,14,False,13,Afternoon
25606,A719229,None,18-01-16 15:10,Transfer,Dog,Intact Male,3 months,Labrador Retriever Mix,Black,90,Male,No,Monday,Jan,16,False,15,Afternoon
25607,A695346,Hanna,18-01-15 16:07,Transfer,Dog,Intact Female,10 months,Labrador Retriever Mix,Brown/White,300,Female,No,Sunday,Jan,15,True,16,Afternoon
25608,A686736,None,27-08-14 9:00,Transfer,Cat,Unknown,5 months,Domestic Shorthair Mix,Blue Tabby/White,150,Unknown,Unknown,Wednesday,Aug,14,False,9,Morning
25609,A717058,Bear,05-12-15 17:56,Return,Dog,Neutered Male,5 years,Labrador Retriever Mix,Black,1825,Male,Yes,Saturday,Dec,15,True,18,Evening
25610,A704687,Lucy,11-06-15 17:34,Adoption,Dog,Spayed Female,2 months,Labrador Retriever Mix,Brown/Black,60,Female,Yes,Thursday,Jun,15,False,18,Evening
25611,A665214,None,29-10-13 11:26,Transfer,Dog,Intact Female,4 years,Australian Cattle Dog/Labrador Retriever,Brown/White,1460,Female,No,Tuesday,Oct,13,False,11,Morning
25612,A706002,Dave,02-07-15 19:17,Adoption,Dog,Neutered Male,11 months,German Shepherd Mix,Black/White,330,Male,Yes,Thursday,Jul,15,False,19,Evening
25613,A702414,Jasmine,02-08-15 15:44,Adoption,Cat,Spayed Female,4 months,Domestic Shorthair Mix,Tortie,120,Female,Yes,Sunday,Aug,15,True,16,Afternoon
25614,A717293,Nick,11-12-15 13:04,Transfer,Cat,Intact Male,1 month,Domestic Shorthair Mix,White/Brown,30,Male,No,Friday,Dec,15,False,13,Afternoon
25615,A687106,Tucker,03-09-14 14:28,Return,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Orange Tabby,730,Male,Yes,Wednesday,Sep,14,False,14,Afternoon
25616,A667579,Beth,31-12-13 15:25,Transfer,Cat,Intact Female,2 months,Domestic Shorthair Mix,Black,60,Female,No,Tuesday,Dec,13,False,15,Afternoon
25617,A709053,None,04-08-15 12:54,Euthanasia,Dog,Intact Female,5 years,Chihuahua Shorthair Mix,Buff,1825,Female,No,Tuesday,Aug,15,False,13,Afternoon
25618,A693449,Jaydee,12-12-14 15:23,Return,Dog,Spayed Female,3 years,Catahoula Mix,Black Brindle,1095,Female,Yes,Friday,Dec,14,False,15,Afternoon
25619,A591852,Chico,03-11-14 12:27,Return,Dog,Neutered Male,5 years,Chihuahua Shorthair Mix,White/Brown,1825,Male,Yes,Monday,Nov,14,False,12,Morning
25620,A465573,Boly,03-02-14 18:03,Return,Dog,Neutered Male,10 years,Labrador Retriever/Chow Chow,Black/Brown,3650,Male,Yes,Monday,Feb,14,False,18,Evening
25621,A677680,Raja,28-04-14 15:05,Return,Dog,Neutered Male,3 years,German Shepherd Mix,Sable/Brown,1095,Male,Yes,Monday,Apr,14,False,15,Afternoon
25622,A717672,None,16-12-15 19:40,Transfer,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Brown Tabby,730,Male,Yes,Wednesday,Dec,15,False,20,Evening
25623,A717624,Rhett,17-12-15 13:09,Transfer,Dog,Neutered Male,5 months,Labrador Retriever Mix,Cream,150,Male,Yes,Thursday,Dec,15,False,13,Afternoon
25624,A661429,Cherie,23-10-13 15:05,Transfer,Cat,Spayed Female,5 years,Domestic Shorthair Mix,White/Black,1825,Female,Yes,Wednesday,Oct,13,False,15,Afternoon
25625,A718416,Zoey,10-01-16 15:07,Adoption,Dog,Spayed Female,1 year,Dalmatian Mix,White/Black,365,Female,Yes,Sunday,Jan,16,True,15,Afternoon
25626,A672345,Luna,20-02-14 14:47,Transfer,Dog,Intact Female,4 years,Pit Bull Mix,Brown/White,1460,Female,No,Thursday,Feb,14,False,15,Afternoon
25627,A688718,Elvis,23-09-14 12:46,Return,Dog,Neutered Male,3 years,Beagle Mix,Tricolor,1095,Male,Yes,Tuesday,Sep,14,False,13,Afternoon
25628,A704481,None,06-06-15 18:21,Died,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Orange Tabby,14,Male,No,Saturday,Jun,15,True,18,Evening
25629,A689028,Sparky,02-10-14 18:07,Transfer,Dog,Neutered Male,5 years,Chihuahua Shorthair,Sable,1825,Male,Yes,Thursday,Oct,14,False,18,Evening
25630,A679406,Piper,26-06-14 12:14,Transfer,Dog,Spayed Female,3 months,Labrador Retriever/Pointer,Black/White,90,Female,Yes,Thursday,Jun,14,False,12,Morning
25631,A661662,Jake,22-07-14 9:00,Transfer,Cat,Neutered Male,1 year,Domestic Shorthair Mix,Brown Tabby,365,Male,Yes,Tuesday,Jul,14,False,9,Morning
25632,A686458,Lacey,23-09-14 12:23,Adoption,Cat,Spayed Female,2 months,Domestic Medium Hair,Tortie,60,Female,Yes,Tuesday,Sep,14,False,12,Morning
25633,A678217,Puzzles,01-06-14 17:21,Adoption,Dog,Spayed Female,2 years,Bulldog Mix,Brown/White,730,Female,Yes,Sunday,Jun,14,True,17,Evening
25634,A689197,Leo,05-10-14 15:05,Adoption,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Brown Tabby,60,Male,Yes,Sunday,Oct,14,True,15,Afternoon
25635,A684262,Macho,08-01-15 18:48,Return,Dog,Intact Male,8 years,Chihuahua Shorthair Mix,Gold,2920,Male,No,Thursday,Jan,15,False,19,Evening
25636,A685349,Xochitl,07-08-14 18:51,Return,Dog,Intact Female,3 years,Vizsla/Rhod Ridgeback,Tan/White,1095,Female,No,Thursday,Aug,14,False,19,Evening
25637,A679328,None,20-05-14 17:32,Transfer,Cat,Intact Female,1 month,Domestic Medium Hair Mix,Torbie/White,30,Female,No,Tuesday,May,14,False,18,Evening
25638,A672653,Hannah,10-03-14 15:49,Adoption,Dog,Spayed Female,2 months,Labrador Retriever Mix,Black,60,Female,Yes,Monday,Mar,14,False,16,Afternoon
25639,A679199,Peluchi,19-05-14 14:25,Return,Dog,Neutered Male,3 years,Chihuahua Shorthair Mix,Sable,1095,Male,Yes,Monday,May,14,False,14,Afternoon
25640,A616585,Lobo,02-10-15 16:28,Return,Dog,Neutered Male,5 years,Labrador Retriever Mix,Yellow,1825,Male,Yes,Friday,Oct,15,False,16,Afternoon
25641,A695172,Bert,18-01-15 14:47,Adoption,Cat,Neutered Male,10 years,Domestic Shorthair Mix,Brown Tabby,3650,Male,Yes,Sunday,Jan,15,True,15,Afternoon
25642,A707977,Mia,20-09-15 18:38,Adoption,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Blue Tabby,60,Female,Yes,Sunday,Sep,15,True,19,Evening
25643,A600683,Kontiki,01-02-15 16:00,Adoption,Cat,Neutered Male,3 years,Domestic Shorthair,Black,1095,Male,Yes,Sunday,Feb,15,True,16,Afternoon
25644,A697799,Bella,03-03-15 16:43,Transfer,Cat,Spayed Female,5 years,Domestic Shorthair Mix,Brown Tabby/White,1825,Female,Yes,Tuesday,Mar,15,False,17,Evening
25645,A669271,None,11-01-14 18:58,Adoption,Dog,Spayed Female,2 months,Labrador Retriever/Pit Bull,Brown Brindle/White,60,Female,Yes,Saturday,Jan,14,True,19,Evening
25646,A707542,Uma,02-08-15 11:13,Adoption,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Tortie,365,Female,Yes,Sunday,Aug,15,True,11,Morning
25647,A690665,Polly,07-11-14 11:39,Adoption,Dog,Intact Female,2 months,English Cocker Spaniel Mix,Sable,60,Female,No,Friday,Nov,14,False,12,Morning
25648,A719973,Zoey,05-02-16 17:15,Adoption,Dog,Spayed Female,1 month,Australian Shepherd Mix,Tricolor,30,Female,Yes,Friday,Feb,16,False,17,Evening
25649,A706223,None,27-06-15 12:05,Transfer,Cat,Intact Female,1 month,Domestic Longhair Mix,White,30,Female,No,Saturday,Jun,15,True,12,Morning
25650,A683403,Koko,04-09-14 13:15,Euthanasia,Cat,Intact Female,1 month,Manx Mix,Blue/White,30,Female,No,Thursday,Sep,14,False,13,Afternoon
25651,A702001,Ace,11-05-15 18:32,Return,Dog,Neutered Male,1 year,Pit Bull Mix,Blue/White,365,Male,Yes,Monday,May,15,False,19,Evening
25652,A668748,Peaches,18-12-13 14:38,Transfer,Cat,Intact Male,2 years,Domestic Shorthair Mix,Cream Tabby,730,Male,No,Wednesday,Dec,13,False,15,Afternoon
25653,A703938,Shay,13-06-15 14:50,Adoption,Dog,Spayed Female,8 months,Labrador Retriever/Rottweiler,Black,240,Female,Yes,Saturday,Jun,15,True,15,Afternoon
25654,A700358,Lbee,08-06-15 18:33,Adoption,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Black,60,Male,Yes,Monday,Jun,15,False,19,Evening
25655,A671233,Snowball,23-01-14 17:01,Adoption,Cat,Neutered Male,2 months,Snowshoe Mix,Seal Point,60,Male,Yes,Thursday,Jan,14,False,17,Evening
25656,A696666,Clint,19-02-15 14:58,Transfer,Dog,Neutered Male,10 months,Flat Coat Retriever Mix,Black,300,Male,Yes,Thursday,Feb,15,False,15,Afternoon
25657,A678011,Rhino,16-01-15 17:32,Return,Dog,Neutered Male,2 years,Pit Bull Mix,Gray/White,730,Male,Yes,Friday,Jan,15,False,18,Evening
25658,A713421,None,07-10-15 8:30,Transfer,Dog,Intact Female,2 months,Australian Cattle Dog Mix,Black/White,60,Female,No,Wednesday,Oct,15,False,9,Morning
25659,A699264,Peeps,25-03-15 11:26,Transfer,Dog,Intact Female,3 days,Lhasa Apso Mix,White/Brown,3,Female,No,Wednesday,Mar,15,False,11,Morning
25660,A716896,Jingle,21-12-15 18:35,Adoption,Dog,Spayed Female,1 year,Boxer Mix,Brown Brindle/White,365,Female,Yes,Monday,Dec,15,False,19,Evening
25661,A689451,None,05-10-14 9:00,Transfer,Cat,Intact Female,2 years,Domestic Shorthair Mix,White/Brown Tabby,730,Female,No,Sunday,Oct,14,True,9,Morning
25662,A678639,None,22-05-14 13:37,Transfer,Dog,Spayed Female,2 years,Boxer Mix,Brown Brindle/White,730,Female,Yes,Thursday,May,14,False,14,Afternoon
25663,A708205,Eustace,19-08-15 13:33,Transfer,Cat,Neutered Male,5 years,Domestic Shorthair Mix,Blue,1825,Male,Yes,Wednesday,Aug,15,False,14,Afternoon
25664,A686440,None,22-08-14 11:23,Transfer,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Black,28,Female,No,Friday,Aug,14,False,11,Morning
25665,A702183,Riley,26-05-15 19:24,Adoption,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Brown,730,Female,Yes,Tuesday,May,15,False,19,Evening
25666,A682643,None,04-07-14 11:30,Died,Cat,Intact Male,5 weeks,Domestic Shorthair Mix,Black/White,35,Male,No,Friday,Jul,14,False,12,Morning
25667,A667363,Peluchin,21-11-13 9:20,Euthanasia,Dog,Neutered Male,2 years,German Shepherd/Labrador Retriever,Brown/Black,730,Male,Yes,Thursday,Nov,13,False,9,Morning
25668,A705795,Lenora,01-07-15 12:01,Transfer,Cat,Intact Female,3 weeks,Snowshoe Mix,Seal Point,21,Female,No,Wednesday,Jul,15,False,12,Morning
25669,A708999,Daisy,15-12-15 11:00,Adoption,Dog,Spayed Female,1 year,Australian Cattle Dog Mix,Brown Brindle/White,365,Female,Yes,Tuesday,Dec,15,False,11,Morning
25670,A687066,Blaze,31-08-14 17:12,Return,Dog,Neutered Male,10 months,Pit Bull Mix,Gray/White,300,Male,Yes,Sunday,Aug,14,True,17,Evening
25671,A679655,None,24-05-14 15:31,Euthanasia,Cat,Neutered Male,2 years,Domestic Shorthair Mix,White/Orange,730,Male,Yes,Saturday,May,14,True,16,Afternoon
25672,A709247,None,06-08-15 14:31,Transfer,Cat,Unknown,2 weeks,Domestic Shorthair Mix,Blue Tabby/White,14,Unknown,Unknown,Thursday,Aug,15,False,15,Afternoon
25673,A687879,None,12-09-14 9:00,Transfer,Cat,Intact Female,1 year,Domestic Shorthair Mix,Blue,365,Female,No,Friday,Sep,14,False,9,Morning
25674,A659827,Gidget,02-11-13 16:37,Adoption,Dog,Spayed Female,4 years,Labrador Retriever Mix,Black,1460,Female,Yes,Saturday,Nov,13,True,17,Evening
25675,A697133,Gucci,22-02-15 16:43,Transfer,Dog,Spayed Female,3 years,Miniature Poodle/Chihuahua Shorthair,White,1095,Female,Yes,Sunday,Feb,15,True,17,Evening
25676,A581151,Molly,06-10-13 11:19,Return,Dog,Spayed Female,6 years,Labrador Retriever Mix,Brown/White,2190,Female,Yes,Sunday,Oct,13,True,11,Morning
25677,A708961,Kiwi,15-08-15 11:25,Adoption,Dog,Neutered Male,10 years,Miniature Poodle Mix,Gray,3650,Male,Yes,Saturday,Aug,15,True,11,Morning
25678,A717430,D Dog,17-12-15 18:18,Return,Dog,Spayed Female,2 years,Pit Bull Mix,Black/White,730,Female,Yes,Thursday,Dec,15,False,18,Evening
25679,A701356,Possum,05-05-15 19:16,Adoption,Dog,Neutered Male,8 years,Chihuahua Longhair Mix,Tricolor/Brown,2920,Male,Yes,Tuesday,May,15,False,19,Evening
25680,A664211,Arnold,17-10-13 15:34,Transfer,Cat,Intact Male,1 month,Domestic Medium Hair,Blue Tabby,30,Male,No,Thursday,Oct,13,False,16,Afternoon
25681,A629747,Otis,05-08-14 7:52,Adoption,Dog,Neutered Male,3 years,American Bulldog Mix,Brown Brindle/White,1095,Male,Yes,Tuesday,Aug,14,False,8,Morning
25682,A683255,Arthur,18-07-14 10:38,Euthanasia,Cat,Intact Male,1 month,Domestic Shorthair Mix,Orange Tabby,30,Male,No,Friday,Jul,14,False,11,Morning
25683,A702388,Blaise,19-05-15 18:22,Return,Dog,Neutered Male,2 years,Silky Terrier Mix,Brown/White,730,Male,Yes,Tuesday,May,15,False,18,Evening
25684,A693679,Wilson,13-12-14 13:42,Return,Dog,Spayed Female,11 years,Labrador Retriever Mix,Chocolate,4015,Female,Yes,Saturday,Dec,14,True,14,Afternoon
25685,A711715,Dena,11-10-15 19:59,Return,Dog,Spayed Female,1 year,Labrador Retriever Mix,Black,365,Female,Yes,Sunday,Oct,15,True,20,Evening
25686,A668515,Juliette,08-12-13 18:53,Adoption,Dog,Spayed Female,4 months,Jack Russell Terrier,White,120,Female,Yes,Sunday,Dec,13,True,19,Evening
25687,A686889,Kristy,12-09-14 18:12,Adoption,Dog,Spayed Female,10 months,Australian Cattle Dog Mix,Brown Brindle/White,300,Female,Yes,Friday,Sep,14,False,18,Evening
25688,A707046,Jameson,05-02-16 7:51,Euthanasia,Dog,Neutered Male,3 years,Siberian Husky Mix,White/White,1095,Male,Yes,Friday,Feb,16,False,8,Morning
25689,A693638,None,20-12-14 16:16,Transfer,Dog,Spayed Female,2 years,German Shepherd Mix,Brown/Black,730,Female,Yes,Saturday,Dec,14,True,16,Afternoon
25690,A670215,Pinguis,05-01-14 18:53,Return,Dog,Neutered Male,1 year,Boston Terrier Mix,Black/White,365,Male,Yes,Sunday,Jan,14,True,19,Evening
25691,A696667,None,10-02-15 9:00,Transfer,Cat,Unknown,1 year,Domestic Medium Hair Mix,Black,365,Unknown,Unknown,Tuesday,Feb,15,False,9,Morning
25692,A709598,Janey,29-08-15 13:23,Adoption,Cat,Intact Female,2 months,Domestic Shorthair Mix,Blue,60,Female,No,Saturday,Aug,15,True,13,Afternoon
25693,A715299,Scout,13-11-15 13:54,Adoption,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Brown Tabby/White,60,Male,Yes,Friday,Nov,15,False,14,Afternoon
25694,A677052,None,22-04-14 17:13,Adoption,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Black/White,60,Male,Yes,Tuesday,Apr,14,False,17,Evening
